          Teff = 3500 K,  log g = 0.0,  [M/H] = +0.0

 GAIA (2010)  G_RV   85    0.656 (0.0439)    0.709  0.080 (0.0263)    0.535  0.201 (0.0224)
 Milone        230   86    0.609 (0.0132)    0.597 -0.018 (0.0093)    0.635 -0.045 (0.0084)
               250   87    0.719 (0.0590)    0.851  0.198 (0.0044)    0.421  0.496 (0.0139)
               270   88    0.697 (0.1012)    0.907  0.316 (0.0068)    0.223  0.790 (0.0088)
               290   89    0.664 (0.1148)    0.895  0.347 (0.0136)    0.143  0.868 (0.0035)
               310   90    0.639 (0.1090)    0.854  0.322 (0.0168)    0.156  0.805 (0.0015)
               330   91    0.681 (0.0744)    0.811  0.195 (0.0209)    0.389  0.487 (0.0118)
 CaII triplet  858   92    0.671 (0.0387)    0.708  0.056 (0.0275)    0.587  0.139 (0.0248)
 WIRE  Johnson V+R   93    0.844 (0.0268)    0.778 -0.099 (0.0287)    0.993 -0.248 (0.0335)
               LUT   94    0.943 (0.0581)    0.784 -0.239 (0.0333)    1.301 -0.597 (0.0446)


          Teff = 3500 K,  log g = 1.5,  [M/H] = +0.0

 bolometric           0    0.461 (0.0685)    0.585  0.187 (0.0179)    0.181  0.467 (0.0089)
 Stromgren      u     1    0.863 (0.0280)    0.784 -0.118 (0.0331)    1.041 -0.296 (0.0386)
                v     2    0.991 (0.0849)    0.767 -0.336 (0.0344)    1.494 -0.839 (0.0501)
                b     3    1.132 (0.1252)    0.815 -0.474 (0.0382)    1.844 -1.186 (0.0607)
                y     4    0.987 (0.0650)    0.816 -0.257 (0.0304)    1.372 -0.642 (0.0426)
 Johnson        U     5    0.895 (0.0393)    0.781 -0.170 (0.0333)    1.150 -0.426 (0.0412)
                B     6    1.054 (0.0979)    0.801 -0.380 (0.0363)    1.625 -0.950 (0.0543)
                V     7    0.970 (0.0596)    0.812 -0.237 (0.0298)    1.324 -0.591 (0.0411)
                R     8    0.790 (0.0222)    0.753 -0.056 (0.0282)    0.874 -0.140 (0.0309)
                I     9    0.604 (0.0541)    0.687  0.125 (0.0235)    0.417  0.312 (0.0175)
                J    10    0.465 (0.0607)    0.577  0.167 (0.0165)    0.215  0.417 (0.0086)
                K    11    0.317 (0.1018)    0.517  0.301 (0.0158)   -0.134  0.752 (0.0013)
                L    12    0.235 (0.0718)    0.374  0.208 (0.0131)   -0.078  0.521 (0.0031)
                M    13    0.116 (0.0404)    0.188  0.108 (0.0119)   -0.047  0.271 (0.0067)
                N    14    0.108 (0.0351)    0.171  0.094 (0.0102)   -0.033  0.235 (0.0057)
 Cousins        Rc   15    0.856 (0.0313)    0.774 -0.124 (0.0288)    1.042 -0.310 (0.0348)
                Ic   16    0.679 (0.0402)    0.725  0.070 (0.0250)    0.574  0.174 (0.0216)
 Bessell        UX   17    0.889 (0.0371)    0.782 -0.162 (0.0330)    1.132 -0.404 (0.0406)
 Bessell        BX   18    1.056 (0.0984)    0.802 -0.382 (0.0363)    1.629 -0.954 (0.0544)
 Bessell        B    19    1.055 (0.0981)    0.801 -0.381 (0.0363)    1.626 -0.952 (0.0543)
 Bessell        V    20    0.970 (0.0596)    0.812 -0.237 (0.0297)    1.325 -0.591 (0.0411)
 Bessell        R    21    0.852 (0.0303)    0.772 -0.119 (0.0288)    1.031 -0.298 (0.0345)
 Bessell        I    22    0.667 (0.0426)    0.720  0.080 (0.0246)    0.547  0.200 (0.0207)
 Tycho         TyB   23    1.042 (0.0943)    0.797 -0.367 (0.0354)    1.593 -0.919 (0.0528)
               TyV   24    0.987 (0.0673)    0.810 -0.266 (0.0316)    1.386 -0.665 (0.0443)
 Hipparchos    HIP   25    0.951 (0.0589)    0.794 -0.236 (0.0314)    1.305 -0.590 (0.0427)
 KEPLER              26    0.831 (0.0267)    0.764 -0.101 (0.0286)    0.982 -0.252 (0.0334)
 COROT SIS           27    0.788 (0.0219)    0.749 -0.059 (0.0277)    0.877 -0.147 (0.0305)
 COROT EXO           28    0.782 (0.0217)    0.747 -0.052 (0.0276)    0.860 -0.130 (0.0301)
 Geneva         U    29    0.870 (0.0303)    0.783 -0.131 (0.0335)    1.066 -0.327 (0.0395)
                B    30    1.052 (0.0981)    0.798 -0.381 (0.0359)    1.623 -0.952 (0.0539)
                B1   31    0.979 (0.0757)    0.777 -0.303 (0.0342)    1.434 -0.758 (0.0484)
                B2   32    1.091 (0.1102)    0.810 -0.422 (0.0365)    1.724 -1.054 (0.0564)
                V    33    0.972 (0.0595)    0.814 -0.236 (0.0295)    1.326 -0.590 (0.0408)
                V1   34    0.977 (0.0613)    0.815 -0.243 (0.0299)    1.342 -0.607 (0.0415)
                G    35    0.972 (0.0593)    0.817 -0.233 (0.0280)    1.321 -0.582 (0.0391)
 Vilnius        U    36    0.853 (0.0252)    0.786 -0.100 (0.0323)    1.004 -0.251 (0.0370)
                P    37    0.888 (0.0372)    0.780 -0.162 (0.0335)    1.131 -0.405 (0.0411)
                X    38    1.007 (0.0901)    0.771 -0.354 (0.0350)    1.537 -0.885 (0.0516)
                Y    39    1.126 (0.1228)    0.815 -0.466 (0.0380)    1.825 -1.165 (0.0601)
                Z    40    0.927 (0.0491)    0.792 -0.202 (0.0331)    1.231 -0.506 (0.0427)
                V    41    0.988 (0.0648)    0.818 -0.256 (0.0301)    1.371 -0.639 (0.0423)
                S    42    0.875 (0.0378)    0.773 -0.152 (0.0300)    1.104 -0.381 (0.0373)
 Milone         iz   43    0.498 (0.0689)    0.616  0.177 (0.0235)    0.233  0.442 (0.0150)
                iJ   44    0.459 (0.0571)    0.562  0.154 (0.0168)    0.228  0.385 (0.0095)
                iH   45    0.384 (0.1175)    0.620  0.353 (0.0151)   -0.145  0.883 (0.0020)
                iK   46    0.311 (0.1018)    0.512  0.301 (0.0158)   -0.139  0.751 (0.0014)
 YMS94         iz    47    0.498 (0.0689)    0.616  0.177 (0.0235)    0.233  0.442 (0.0150)
               iJ    48    0.459 (0.0571)    0.562  0.154 (0.0168)    0.228  0.385 (0.0095)
               iH    49    0.385 (0.1174)    0.620  0.353 (0.0151)   -0.145  0.882 (0.0020)
               iK    50    0.311 (0.1017)    0.512  0.300 (0.0158)   -0.139  0.751 (0.0014)
               iL    51    0.223 (0.0679)    0.354  0.196 (0.0127)   -0.072  0.491 (0.0033)
               iLp   52    0.210 (0.0638)    0.333  0.184 (0.0122)   -0.066  0.460 (0.0034)
               iM    53    0.104 (0.0392)    0.174  0.104 (0.0121)   -0.051  0.259 (0.0072)
               in    54    0.109 (0.0353)    0.172  0.095 (0.0101)   -0.033  0.237 (0.0056)
               iN    55    0.101 (0.0335)    0.160  0.088 (0.0102)   -0.032  0.221 (0.0059)
 Sloan DSS      u    56    0.863 (0.0279)    0.785 -0.117 (0.0323)    1.039 -0.294 (0.0377)
                g    57    1.028 (0.0846)    0.807 -0.331 (0.0345)    1.525 -0.828 (0.0502)
                r    58    0.910 (0.0457)    0.787 -0.185 (0.0301)    1.187 -0.462 (0.0390)
                i    59    0.693 (0.0369)    0.729  0.054 (0.0258)    0.612  0.134 (0.0232)
                z    60    0.583 (0.0595)    0.680  0.145 (0.0230)    0.365  0.363 (0.0160)
 HST STIS Ly_alpha   61    0.562 (0.0104)    0.555 -0.010 (0.0084)    0.577 -0.026 (0.0079)
            Fclear   62    0.238 (0.0476)    0.128 -0.166 (0.0066)    0.487 -0.414 (0.0145)
             Fsrf2   63    0.236 (0.0472)    0.126 -0.164 (0.0065)    0.483 -0.411 (0.0144)
              Fqtz   64    0.247 (0.0493)    0.133 -0.171 (0.0067)    0.504 -0.428 (0.0149)
              CIII   65    0.497 (0.0355)    0.423 -0.110 (0.0025)    0.661 -0.274 (0.0033)
              MgII   66    0.665 (0.1099)    0.888  0.334 (0.0118)    0.164  0.836 (0.0049)
            Nclear   67    0.911 (0.0377)    0.804 -0.160 (0.0302)    1.152 -0.401 (0.0377)
             Nsrf2   68    0.974 (0.0617)    0.807 -0.250 (0.0324)    1.350 -0.626 (0.0443)
              Nqtz   69    0.676 (0.0900)    0.846  0.255 (0.0178)    0.293  0.639 (0.0058)
             cn182   70    0.938 (0.0567)    0.781 -0.236 (0.0332)    1.292 -0.589 (0.0443)
             cn270   71    0.672 (0.1032)    0.884  0.318 (0.0088)    0.195  0.795 (0.0070)
            Oclear   72    0.750 (0.0228)    0.735 -0.023 (0.0269)    0.784 -0.057 (0.0280)
         Oclear-lp   73    0.710 (0.0293)    0.724  0.021 (0.0259)    0.678  0.053 (0.0249)
             [OII]   74    0.840 (0.0224)    0.792 -0.073 (0.0303)    0.950 -0.183 (0.0337)
            [OIII]   75    0.973 (0.0679)    0.785 -0.281 (0.0409)    1.394 -0.703 (0.0542)
 2MASS          J    76    0.461 (0.0579)    0.565  0.157 (0.0168)    0.225  0.392 (0.0094)
 2MASS          H    77    0.384 (0.1153)    0.615  0.347 (0.0149)   -0.136  0.867 (0.0019)
 2MASS          Ks   78    0.314 (0.1032)    0.517  0.305 (0.0160)   -0.143  0.762 (0.0014)
 SWASP               79    0.945 (0.0569)    0.793 -0.228 (0.0314)    1.287 -0.570 (0.0423)
 MOST                80    0.916 (0.0485)    0.784 -0.197 (0.0311)    1.211 -0.492 (0.0405)
 GAIA (2006)    G    81    0.809 (0.0237)    0.756 -0.080 (0.0281)    0.929 -0.200 (0.0320)
 GAIA (2010)    G    82    0.777 (0.0216)    0.747 -0.046 (0.0274)    0.845 -0.114 (0.0296)
 GAIA (2010)    BP   83    0.959 (0.0604)    0.798 -0.241 (0.0312)    1.320 -0.602 (0.0428)
 GAIA (2010)    RP   84    0.661 (0.0417)    0.710  0.074 (0.0253)    0.549  0.186 (0.0217)
 GAIA (2010)  G_RV   85    0.643 (0.0419)    0.692  0.074 (0.0257)    0.532  0.185 (0.0221)
 Milone        230   86    0.566 (0.0090)    0.568  0.002 (0.0097)    0.563  0.005 (0.0098)
               250   87    0.679 (0.0640)    0.821  0.213 (0.0039)    0.359  0.533 (0.0140)
               270   88    0.673 (0.1027)    0.885  0.317 (0.0086)    0.198  0.792 (0.0071)
               290   89    0.653 (0.1121)    0.876  0.335 (0.0154)    0.151  0.837 (0.0014)
               310   90    0.650 (0.1013)    0.847  0.296 (0.0170)    0.205  0.741 (0.0028)
               330   91    0.727 (0.0550)    0.806  0.119 (0.0243)    0.548  0.298 (0.0188)
 CaII triplet  858   92    0.654 (0.0363)    0.685  0.047 (0.0272)    0.584  0.117 (0.0250)
 WIRE  Johnson V+R   93    0.834 (0.0266)    0.767 -0.100 (0.0286)    0.984 -0.250 (0.0334)
               LUT   94    0.949 (0.0580)    0.790 -0.238 (0.0330)    1.306 -0.596 (0.0443)


          Teff = 3500 K,  log g = 2.0,  [M/H] = +0.0

 bolometric           0    0.455 (0.0695)    0.582  0.190 (0.0180)    0.169  0.476 (0.0088)
 Stromgren      u     1    0.890 (0.0335)    0.792 -0.147 (0.0331)    1.111 -0.368 (0.0399)
                v     2    0.992 (0.0777)    0.786 -0.309 (0.0331)    1.455 -0.772 (0.0476)
                b     3    1.136 (0.1248)    0.820 -0.473 (0.0377)    1.845 -1.182 (0.0601)
                y     4    0.983 (0.0635)    0.815 -0.252 (0.0299)    1.360 -0.629 (0.0419)
 Johnson        U     5    0.907 (0.0400)    0.791 -0.173 (0.0323)    1.166 -0.432 (0.0404)
                B     6    1.050 (0.0923)    0.811 -0.360 (0.0350)    1.590 -0.899 (0.0520)
                V     7    0.965 (0.0589)    0.809 -0.234 (0.0294)    1.317 -0.586 (0.0406)
                R     8    0.777 (0.0216)    0.741 -0.054 (0.0275)    0.858 -0.135 (0.0301)
                I     9    0.599 (0.0545)    0.685  0.128 (0.0228)    0.408  0.319 (0.0167)
                J    10    0.460 (0.0633)    0.575  0.173 (0.0175)    0.200  0.432 (0.0093)
                K    11    0.316 (0.1007)    0.514  0.298 (0.0156)   -0.131  0.744 (0.0014)
                L    12    0.233 (0.0709)    0.370  0.205 (0.0133)   -0.075  0.513 (0.0034)
                M    13    0.115 (0.0402)    0.187  0.108 (0.0117)   -0.047  0.270 (0.0066)
                N    14    0.106 (0.0360)    0.171  0.096 (0.0104)   -0.038  0.241 (0.0058)
 Cousins        Rc   15    0.845 (0.0313)    0.762 -0.126 (0.0286)    1.034 -0.314 (0.0346)
                Ic   16    0.671 (0.0394)    0.718  0.070 (0.0238)    0.566  0.174 (0.0205)
 Bessell        UX   17    0.903 (0.0384)    0.792 -0.166 (0.0322)    1.152 -0.416 (0.0399)
 Bessell        BX   18    1.052 (0.0928)    0.811 -0.361 (0.0350)    1.594 -0.904 (0.0521)
 Bessell        B    19    1.051 (0.0925)    0.811 -0.360 (0.0350)    1.591 -0.900 (0.0520)
 Bessell        V    20    0.966 (0.0590)    0.809 -0.235 (0.0294)    1.318 -0.587 (0.0406)
 Bessell        R    21    0.841 (0.0303)    0.760 -0.121 (0.0285)    1.022 -0.302 (0.0343)
 Bessell        I    22    0.660 (0.0417)    0.713  0.080 (0.0235)    0.540  0.200 (0.0196)
 Tycho         TyB   23    1.038 (0.0872)    0.811 -0.341 (0.0339)    1.550 -0.853 (0.0500)
               TyV   24    0.982 (0.0655)    0.808 -0.260 (0.0311)    1.372 -0.650 (0.0435)
 Hipparchos    HIP   25    0.947 (0.0581)    0.791 -0.234 (0.0310)    1.297 -0.584 (0.0421)
 KEPLER              26    0.823 (0.0261)    0.756 -0.100 (0.0280)    0.972 -0.249 (0.0327)
 COROT SIS           27    0.780 (0.0212)    0.743 -0.056 (0.0270)    0.864 -0.140 (0.0297)
 COROT EXO           28    0.774 (0.0210)    0.741 -0.049 (0.0269)    0.848 -0.124 (0.0293)
 Geneva         U    29    0.894 (0.0353)    0.791 -0.155 (0.0333)    1.127 -0.388 (0.0405)
                B    30    1.048 (0.0915)    0.810 -0.356 (0.0345)    1.582 -0.891 (0.0513)
                B1   31    0.978 (0.0692)    0.793 -0.279 (0.0328)    1.396 -0.697 (0.0459)
                B2   32    1.091 (0.1052)    0.822 -0.403 (0.0352)    1.696 -1.008 (0.0543)
                V    33    0.968 (0.0589)    0.812 -0.234 (0.0291)    1.319 -0.585 (0.0403)
                V1   34    0.973 (0.0598)    0.815 -0.238 (0.0294)    1.330 -0.595 (0.0407)
                G    35    0.972 (0.0617)    0.811 -0.242 (0.0283)    1.335 -0.605 (0.0399)
 Vilnius        U    36    0.882 (0.0303)    0.794 -0.132 (0.0325)    1.080 -0.330 (0.0386)
                P    37    0.900 (0.0379)    0.790 -0.164 (0.0323)    1.146 -0.411 (0.0400)
                X    38    1.006 (0.0828)    0.788 -0.327 (0.0335)    1.496 -0.817 (0.0489)
                Y    39    1.129 (0.1217)    0.821 -0.462 (0.0372)    1.822 -1.154 (0.0590)
                Z    40    0.912 (0.0426)    0.794 -0.177 (0.0316)    1.178 -0.442 (0.0400)
                V    41    0.984 (0.0633)    0.817 -0.251 (0.0296)    1.360 -0.627 (0.0416)
                S    42    0.861 (0.0380)    0.758 -0.155 (0.0302)    1.093 -0.387 (0.0376)
 Milone         iz   43    0.495 (0.0726)    0.621  0.188 (0.0238)    0.213  0.471 (0.0148)
                iJ   44    0.453 (0.0599)    0.560  0.161 (0.0179)    0.212  0.401 (0.0102)
                iH   45    0.381 (0.1176)    0.617  0.354 (0.0152)   -0.149  0.884 (0.0020)
                iK   46    0.310 (0.1006)    0.508  0.297 (0.0156)   -0.135  0.743 (0.0014)
 YMS94         iz    47    0.495 (0.0726)    0.621  0.188 (0.0238)    0.213  0.471 (0.0148)
               iJ    48    0.453 (0.0599)    0.560  0.161 (0.0179)    0.212  0.401 (0.0103)
               iH    49    0.382 (0.1175)    0.617  0.353 (0.0151)   -0.148  0.884 (0.0020)
               iK    50    0.310 (0.1005)    0.508  0.297 (0.0156)   -0.135  0.743 (0.0014)
               iL    51    0.221 (0.0670)    0.350  0.193 (0.0129)   -0.068  0.483 (0.0037)
               iLp   52    0.209 (0.0630)    0.329  0.181 (0.0126)   -0.062  0.452 (0.0039)
               iM    53    0.103 (0.0390)    0.172  0.104 (0.0119)   -0.052  0.259 (0.0069)
               in    54    0.107 (0.0360)    0.171  0.097 (0.0104)   -0.038  0.241 (0.0058)
               iN    55    0.099 (0.0346)    0.160  0.092 (0.0103)   -0.039  0.230 (0.0059)
 Sloan DSS      u    56    0.883 (0.0310)    0.793 -0.134 (0.0318)    1.084 -0.336 (0.0381)
                g    57    1.024 (0.0808)    0.812 -0.317 (0.0335)    1.500 -0.793 (0.0485)
                r    58    0.900 (0.0462)    0.775 -0.187 (0.0301)    1.181 -0.469 (0.0391)
                i    59    0.682 (0.0363)    0.719  0.055 (0.0246)    0.600  0.138 (0.0220)
                z    60    0.580 (0.0600)    0.679  0.148 (0.0224)    0.358  0.370 (0.0152)
 HST STIS Ly_alpha   61    0.535 (0.0067)    0.545  0.016 (0.0087)    0.510  0.040 (0.0095)
            Fclear   62    0.239 (0.0468)    0.131 -0.162 (0.0060)    0.482 -0.405 (0.0138)
             Fsrf2   63    0.237 (0.0465)    0.130 -0.161 (0.0060)    0.478 -0.403 (0.0137)
              Fqtz   64    0.246 (0.0482)    0.135 -0.167 (0.0061)    0.496 -0.417 (0.0141)
              CIII   65    0.476 (0.0302)    0.416 -0.091 (0.0031)    0.612 -0.227 (0.0020)
              MgII   66    0.658 (0.1051)    0.868  0.316 (0.0135)    0.185  0.789 (0.0024)
            Nclear   67    0.910 (0.0340)    0.814 -0.145 (0.0292)    1.128 -0.363 (0.0360)
             Nsrf2   68    0.967 (0.0559)    0.814 -0.229 (0.0312)    1.310 -0.572 (0.0420)
              Nqtz   69    0.700 (0.0768)    0.839  0.208 (0.0190)    0.388  0.521 (0.0092)
             cn182   70    0.941 (0.0524)    0.795 -0.219 (0.0321)    1.269 -0.547 (0.0424)
             cn270   71    0.659 (0.1005)    0.863  0.306 (0.0106)    0.200  0.765 (0.0046)
            Oclear   72    0.742 (0.0225)    0.729 -0.019 (0.0263)    0.770 -0.047 (0.0272)
         Oclear-lp   73    0.700 (0.0296)    0.717  0.025 (0.0253)    0.662  0.063 (0.0241)
             [OII]   74    0.844 (0.0214)    0.800 -0.067 (0.0290)    0.944 -0.167 (0.0322)
            [OIII]   75    0.945 (0.0584)    0.782 -0.244 (0.0380)    1.310 -0.610 (0.0496)
 2MASS          J    76    0.454 (0.0606)    0.563  0.163 (0.0179)    0.210  0.408 (0.0102)
 2MASS          H    77    0.382 (0.1153)    0.613  0.347 (0.0150)   -0.139  0.867 (0.0018)
 2MASS          Ks   78    0.313 (0.1021)    0.514  0.302 (0.0159)   -0.140  0.754 (0.0014)
 SWASP               79    0.938 (0.0565)    0.787 -0.227 (0.0311)    1.279 -0.568 (0.0420)
 MOST                80    0.907 (0.0480)    0.777 -0.196 (0.0307)    1.201 -0.489 (0.0401)
 GAIA (2006)    G    81    0.801 (0.0229)    0.749 -0.078 (0.0275)    0.918 -0.195 (0.0312)
 GAIA (2010)    G    82    0.768 (0.0210)    0.740 -0.043 (0.0267)    0.833 -0.108 (0.0288)
 GAIA (2010)    BP   83    0.954 (0.0603)    0.793 -0.241 (0.0310)    1.315 -0.602 (0.0425)
 GAIA (2010)    RP   84    0.651 (0.0421)    0.703  0.078 (0.0244)    0.533  0.196 (0.0206)
 GAIA (2010)  G_RV   85    0.631 (0.0403)    0.678  0.071 (0.0247)    0.524  0.177 (0.0212)
 Milone        230   86    0.539 (0.0087)    0.560  0.032 (0.0100)    0.491  0.080 (0.0115)
               250   87    0.647 (0.0686)    0.797  0.225 (0.0026)    0.310  0.562 (0.0129)
               270   88    0.660 (0.1003)    0.864  0.306 (0.0104)    0.202  0.764 (0.0048)
               290   89    0.655 (0.1049)    0.862  0.311 (0.0160)    0.189  0.776 (0.0012)
               310   90    0.672 (0.0902)    0.846  0.260 (0.0167)    0.282  0.650 (0.0042)
               330   91    0.783 (0.0344)    0.804  0.032 (0.0279)    0.735  0.080 (0.0264)
 CaII triplet  858   92    0.637 (0.0348)    0.666  0.043 (0.0264)    0.572  0.108 (0.0243)
 WIRE  Johnson V+R   93    0.823 (0.0259)    0.758 -0.098 (0.0280)    0.971 -0.246 (0.0327)
               LUT   94    0.949 (0.0552)    0.797 -0.228 (0.0322)    1.291 -0.570 (0.0430)


          Teff = 3500 K,  log g = 2.5,  [M/H] = +0.0

 bolometric           0    0.449 (0.0712)    0.579  0.195 (0.0181)    0.156  0.489 (0.0087)
 Stromgren      u     1    0.902 (0.0333)    0.804 -0.146 (0.0316)    1.121 -0.365 (0.0384)
                v     2    0.982 (0.0667)    0.804 -0.268 (0.0314)    1.385 -0.670 (0.0440)
                b     3    1.134 (0.1221)    0.826 -0.462 (0.0365)    1.827 -1.155 (0.0584)
                y     4    0.975 (0.0604)    0.815 -0.240 (0.0289)    1.336 -0.601 (0.0403)
 Johnson        U     5    0.903 (0.0345)    0.804 -0.149 (0.0304)    1.127 -0.373 (0.0374)
                B     6    1.040 (0.0843)    0.821 -0.330 (0.0330)    1.535 -0.825 (0.0486)
                V     7    0.958 (0.0565)    0.807 -0.226 (0.0286)    1.296 -0.564 (0.0394)
                R     8    0.765 (0.0206)    0.732 -0.048 (0.0264)    0.837 -0.120 (0.0287)
                I     9    0.596 (0.0552)    0.684  0.132 (0.0219)    0.397  0.331 (0.0155)
                J    10    0.455 (0.0667)    0.576  0.182 (0.0183)    0.181  0.456 (0.0096)
                K    11    0.313 (0.1004)    0.511  0.296 (0.0158)   -0.131  0.741 (0.0016)
